,tweet_id,day,month,year,text,rating_numerator,rating_denominator,name,rating,dog_count,stages_of_dog,jpg_url,dog_type_pred,dog_conf,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
449,699423671849451520,16,2,2016,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,Pug,0.99786,1467,362,6882902,8,Twitter for iPhone,Original tweet,https://t.co/b8ncwl6TlE
450,699446877801091073,16,2,2016,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12.0,10.0,Archie,12.0,1.0,None,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,Pembroke,0.9694,6351,2857,6882902,8,Twitter for iPhone,Original tweet,https://t.co/9fojElzIxx
451,699775878809702401,17,2,2016,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11.0,10.0,Fillup,11.0,1.0,None,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,Dandie Dinmont,0.271683,2098,667,6882902,8,Twitter for iPhone,Original tweet,https://t.co/TEHu55ZQKD
452,699779630832685056,17,2,2016,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,Malinois,0.706038,2964,1354,6882902,8,Twitter for iPhone,Original tweet,https://t.co/B28ebc5LzQ
453,699788877217865730,17,2,2016,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12.0,10.0,Nala,12.0,1.0,None,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,Border Terrier,0.35506,2408,543,6882902,8,Twitter for iPhone,Original tweet,https://t.co/5bjrIRqByp
454,700029284593901568,17,2,2016,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10.0,10.0,Coops,10.0,1.0,None,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,West Highland White Terrier,0.726571,2212,636,6882902,8,Twitter for iPhone,Original tweet,https://t.co/8Nuny4lLE3
455,703356393781329922,26,2,2016,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9.0,10.0,Socks,5.5,2.0,None,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Border Collie,0.894842,2040,422,6882902,8,Twitter for iPhone,Original tweet,https://t.co/8rc5I22bBf
456,703382836347330562,27,2,2016,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12.0,10.0,Charlie,12.0,1.0,None,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,Golden Retriever,0.945664,3754,1249,6883590,8,Twitter for iPhone,Original tweet,https://t.co/B9dOrmnPVt
457,706265994973601792,5,3,2016,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11.0,10.0,Kara,11.0,1.0,None,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,Papillon,0.743715,2911,1000,6882901,8,Twitter for iPhone,Original tweet,https://t.co/lA6a8GefrV
458,706291001778950144,6,3,2016,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11.0,10.0,None,11.0,1.0,None,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,Border Terrier,0.587101,1817,511,6882901,8,Twitter for iPhone,Original tweet,https://t.co/qy33OBcexg
459,706346369204748288,6,3,2016,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12.0,10.0,Koda,12.0,1.0,None,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,Tibetan Mastiff,0.956462,3680,1004,6882900,8,Twitter for iPhone,Original tweet,https://t.co/VZV6oMJmU6
460,706516534877929472,6,3,2016,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12.0,10.0,None,12.0,1.0,None,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,Golden Retriever,0.7726850000000001,3312,1126,6882900,8,Twitter for iPhone,Original tweet,https://t.co/KUS0xl7XIp
461,706538006853918722,6,3,2016,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11.0,10.0,Oliver,11.0,1.0,None,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,Chow,0.541794,3695,1538,6882900,8,Twitter for iPhone,Original tweet,https://t.co/bxjO45rXKd
462,706644897839910912,7,3,2016,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9.0,10.0,Shadow,9.0,1.0,None,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,Chihuahua,0.132928,2753,1195,6882900,8,Twitter for iPhone,Original tweet,https://t.co/cdOkfEpjFw
463,706681918348251136,7,3,2016,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12.0,10.0,Katie,12.0,1.0,None,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,Toy Poodle,0.717584,3545,1057,6882900,8,Twitter for iPhone,Original tweet,https://t.co/CFPIcGcwJv
464,707014260413456384,8,3,2016,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11.0,10.0,Ellie,11.0,1.0,None,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Chihuahua,0.58378,2460,647,6882900,8,Twitter for iPhone,Original tweet,https://t.co/15yCmd43zU
465,707021089608753152,8,3,2016,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12.0,10.0,Tucker,12.0,1.0,None,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,Cocker Spaniel,0.559658,4340,1501,6882900,8,Twitter for iPhone,Original tweet,https://t.co/gHtW5cgyy7
466,707038192327901184,8,3,2016,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10.0,10.0,Kathmandu,10.0,1.0,None,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,Pug,0.642426,2349,874,6882900,8,Twitter for iPhone,Original tweet,https://t.co/z0cs7E4Xjj
467,707059547140169728,8,3,2016,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,10.0,Cupcake,11.0,1.0,None,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed,0.8973120000000001,2751,740,6883588,8,Twitter for iPhone,Original tweet,https://t.co/D7rorf4YKL
468,707297311098011648,8,3,2016,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10.0,10.0,Cassie,10.0,1.0,None,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Blenheim Spaniel,0.370717,2947,877,6882900,8,Twitter for iPhone,Original tweet,https://t.co/B6dmZmJBdK
469,707377100785885184,9,3,2016,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9.0,10.0,None,9.0,1.0,None,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,Golden Retriever,0.637225,3518,1177,6882900,8,Twitter for iPhone,Original tweet,https://t.co/iKThgKnW1j
470,707387676719185920,9,3,2016,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,10.0,Clarkus,10.0,1.0,None,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua,0.888468,3749,1426,6882900,8,Twitter for iPhone,Original tweet,https://t.co/XP5o7zGn0E
471,707420581654872064,9,3,2016,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4.0,10.0,Keurig,4.0,1.0,None,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,Kuvasz,0.149391,2437,762,6882900,8,Twitter for iPhone,Original tweet,https://t.co/xOrUyj7K30
472,707741517457260545,10,3,2016,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,Whippet,0.738371,2658,668,6882900,8,Twitter for iPhone,Original tweet,https://t.co/0nMgoue8IR
473,707776935007539200,10,3,2016,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11.0,10.0,Sadie,11.0,1.0,None,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,Miniature Pinscher,0.890426,3502,1034,6882900,8,Twitter for iPhone,Original tweet,https://t.co/DB8fyeDs8B
474,707969809498152960,10,3,2016,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11.0,10.0,Rufus,11.0,1.0,None,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,Toy Poodle,0.908491,2876,1058,6882900,8,Twitter for iPhone,Original tweet,https://t.co/dGoTWNfIsm
475,706166467411222528,5,3,2016,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7.0,10.0,Dexter,7.0,1.0,None,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,Samoyed,0.430418,5508,1762,6882901,8,Twitter for iPhone,Original tweet,https://t.co/sA7P3JSqiv
476,703425003149250560,27,2,2016,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",9.0,10.0,None,9.0,1.0,None,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,Miniature Pinscher,0.292866,4075,1512,6882902,8,Twitter for iPhone,Original tweet,https://t.co/6JYLpUmBrC
477,703769065844768768,28,2,2016,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,Boxer,0.838994,3523,1240,6882902,8,Twitter for iPhone,Original tweet,https://t.co/QQZDCYl6zT
478,703774238772166656,28,2,2016,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador Retriever,0.990119,1976,509,6882901,8,Twitter for iPhone,Original tweet,https://t.co/ZvxdB4i9AG
479,704054845121142784,28,2,2016,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,60.0,50.0,a,12.0,5.0,None,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great Pyrenees,0.6679390000000001,3131,1001,6882901,8,Twitter for iPhone,Original tweet,https://t.co/9dpcw6MdWa
480,704364645503647744,29,2,2016,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12.0,10.0,Bisquick,12.0,1.0,None,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,0.980695,8602,3884,6882901,8,Twitter for iPhone,Original tweet,https://t.co/5zX5XD3i6K
481,704480331685040129,1,3,2016,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11.0,10.0,Lucia,11.0,1.0,None,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Samoyed,0.979206,3639,1156,6882901,8,Twitter for iPhone,Original tweet,https://t.co/qv6qlEUCEe
482,704499785726889984,1,3,2016,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12.0,10.0,None,12.0,1.0,None,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,0.376541,3143,1090,6882901,8,Twitter for iPhone,Original tweet,https://t.co/dlF93GLnDc
483,697943111201378304,12,2,2016,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10.0,10.0,Cassie,10.0,1.0,None,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,Great Dane,0.126924,2573,756,6882902,8,Twitter for iPhone,Original tweet,https://t.co/e8bj97CisO
484,704847917308362754,2,3,2016,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12.0,10.0,None,12.0,1.0,None,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,Golden Retriever,0.85724,5473,1679,6882901,8,Twitter for iPhone,Original tweet,https://t.co/kQPVxqA3gq
485,704871453724954624,2,3,2016,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12.0,10.0,None,12.0,1.0,None,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,Norfolk Terrier,0.689504,4552,1217,6882901,8,Twitter for iPhone,Original tweet,https://t.co/mIQ1KoVsmU
486,705066031337840642,2,3,2016,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12.0,10.0,Reese,12.0,1.0,None,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Airedale,0.868658,2326,661,6882901,8,Twitter for iPhone,Original tweet,https://t.co/VA6jnNUyuW
487,705102439679201280,2,3,2016,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10.0,10.0,Terrenth,10.0,1.0,None,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,Collie,0.457672,2297,565,6882901,8,Twitter for iPhone,Original tweet,https://t.co/Pg18CDFC7Z
488,705223444686888960,3,3,2016,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9.0,10.0,Bode,9.0,1.0,None,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,Chesapeake Bay Retriever,0.0773733,2760,880,6882901,8,Twitter for iPhone,Original tweet,https://t.co/YMkxhGWUqv
489,705239209544720384,3,3,2016,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11.0,10.0,Jimothy,11.0,1.0,None,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Chihuahua,0.15795,3207,818,6882901,8,Twitter for iPhone,Original tweet,https://t.co/wnsblfu7XE
490,705442520700944385,3,3,2016,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12.0,10.0,Cooper,12.0,1.0,None,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,Great Pyrenees,0.309106,4763,1802,6882901,8,Twitter for iPhone,Original tweet,https://t.co/EEIkAGVY64
491,705475953783398401,3,3,2016,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12.0,10.0,Zara,12.0,1.0,None,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,Golden Retriever,0.908784,3165,1010,6882901,8,Twitter for iPhone,Original tweet,https://t.co/zQUuVu812n
492,705591895322394625,4,3,2016,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11.0,10.0,None,11.0,1.0,None,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,Basenji,0.877207,3394,1264,6882901,8,Twitter for iPhone,Original tweet,https://t.co/nPTBsdm3BF
493,705898680587526145,4,3,2016,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10.0,10.0,Max,10.0,1.0,None,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,Collie,0.808276,2537,620,6882901,8,Twitter for iPhone,Original tweet,https://t.co/c67nUjwmFs
494,705970349788291072,5,3,2016,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12.0,10.0,Lucy,12.0,1.0,None,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,Golden Retriever,0.776346,3361,974,6882901,8,Twitter for iPhone,Original tweet,https://t.co/8tjnz1L8DI
495,681297372102656000,28,12,2015,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",12.0,10.0,actually,12.0,1.0,None,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,Lhasa,0.482401,3400,1052,6882902,8,Twitter for iPhone,Original tweet,https://t.co/Pp26dMQxap
496,681281657291280384,28,12,2015,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,11.0,10.0,Sarge,11.0,1.0,None,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,Saint Bernard,0.99883,3435,1209,6882902,8,Twitter for iPhone,Original tweet,https://t.co/KvVoBIgkje
497,671485057807351808,1,12,2015,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,11.0,10.0,Penelope,11.0,1.0,None,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,Samoyed,0.627901,791,243,6882908,8,Twitter for iPhone,Original tweet,https://t.co/CqcRagJlyS
498,671486386088865792,1,12,2015,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,10.0,10.0,Malcolm,10.0,1.0,None,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,German Shepherd,0.8270350000000001,606,216,6882908,8,Twitter for iPhone,Original tweet,https://t.co/ympkwF65Dx
499,671504605491109889,1,12,2015,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,11.0,10.0,Charlie,11.0,1.0,None,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,Toy Poodle,0.259115,7313,3735,6882908,8,Twitter for iPhone,Original tweet,https://t.co/mGW5c50mPA
500,671518598289059840,1,12,2015,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,9.0,10.0,Scruffers,9.0,1.0,None,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,Lakeland Terrier,0.428275,981,306,6882908,8,Twitter for iPhone,Original tweet,https://t.co/nLQoltwEZ7
501,671520732782923777,1,12,2015,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,10.0,10.0,Alejandro,10.0,1.0,None,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,Pomeranian,0.551031,1451,561,6882908,8,Twitter for iPhone,Original tweet,https://t.co/C7dPcCUNpF
502,671528761649688577,1,12,2015,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,10.0,10.0,Jax,10.0,1.0,None,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,Doberman,0.782626,874,271,6882908,8,Twitter for iPhone,Original tweet,https://t.co/HwiLcDPaCi
503,671536543010570240,1,12,2015,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,9.0,10.0,Reginald,9.0,1.0,None,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,Pug,0.537652,1225,431,6882908,8,Twitter for iPhone,Original tweet,https://t.co/1U5Ro5FA4c
504,671542985629241344,1,12,2015,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",10.0,10.0,JD,10.0,1.0,None,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,Shetland Sheepdog,0.980339,1134,598,6882908,8,Twitter for iPhone,Original tweet,https://t.co/zzueJV9jCF
505,671561002136281088,1,12,2015,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,13.0,10.0,the,13.0,1.0,None,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,Gordon Setter,0.4693729999999999,13358,7668,6882908,8,Twitter for iPhone,Original tweet,https://t.co/q6RsuOVYwU
506,671729906628341761,1,12,2015,I'm just going to leave this one here as well. 13/10 https://t.co/DaD5SyajWt,13.0,10.0,None,13.0,1.0,None,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,Kuvasz,0.431469,8875,4619,6882907,8,Twitter for iPhone,Original tweet,https://t.co/DaD5SyajWt
507,671735591348891648,1,12,2015,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,11.0,10.0,Oscar,11.0,1.0,None,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,Irish Wolfhound,0.06307819999999999,1498,791,6882907,8,Twitter for iPhone,Original tweet,https://t.co/TON0Irzgwr
508,671743150407421952,1,12,2015,This is a Tuscaloosa Alcatraz named Jacob (YacÅb). Loves to sit in swing. Stellar tongue. 11/10 look at his feet https://t.co/2IslQ8ZSc7,11.0,10.0,a,11.0,1.0,None,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,Toy Poodle,0.4194270000000001,766,240,6882907,8,Twitter for iPhone,Original tweet,https://t.co/2IslQ8ZSc7
509,671768281401958400,1,12,2015,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,Chihuahua,0.500373,1239,552,6882907,8,Twitter for iPhone,Original tweet,https://t.co/TASnD8Q08S
510,671789708968640512,1,12,2015,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,13.0,10.0,space,13.0,1.0,None,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,Dalmatian,0.114259,7331,3685,6882907,8,Twitter for iPhone,Original tweet,https://t.co/SfPQ2KeLdq
511,671866342182637568,2,12,2015,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,10.0,10.0,Dylan,10.0,1.0,None,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,Labrador Retriever,0.8756139999999999,1168,528,6882907,8,Twitter for iPhone,Original tweet,https://t.co/FWJQ1zQLiI
512,671357843010908160,30,11,2015,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,9.0,10.0,None,9.0,1.0,None,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,Italian Greyhound,0.831757,415,155,6882908,8,Twitter for iPhone,Original tweet,https://t.co/lS1TIDagIb
513,671355857343524864,30,11,2015,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,10.0,10.0,Lou,10.0,1.0,None,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,Miniature Poodle,0.313811,495,118,6882908,8,Twitter for iPhone,Original tweet,https://t.co/FoCULrC3rD
514,671186162933985280,30,11,2015,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,10.0,10.0,Sparky,10.0,1.0,None,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,Chihuahua,0.319106,763,227,6882908,8,Twitter for iPhone,Original tweet,https://t.co/96tMaWyoWt
515,670792680469889025,29,11,2015,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,7.0,10.0,Antony,7.0,1.0,None,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,Toy Poodle,0.031355,866,292,6882909,8,Twitter for iPhone,Original tweet,https://t.co/gTy4WMXu8l
516,670797304698376195,29,11,2015,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,11.0,10.0,Trigger,11.0,1.0,None,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,Pembroke,0.472197,755,248,6882909,8,Twitter for iPhone,Original tweet,https://t.co/yqohZK4CL0
517,670803562457407488,29,11,2015,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,Basenji,0.34410100000000005,351,93,6882909,8,Twitter for iPhone,Original tweet,https://t.co/9ZuGAmLZDR
518,670804601705242624,29,11,2015,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,10.0,10.0,Mason,10.0,1.0,None,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,Pomeranian,0.86856,2043,1003,6882908,8,Twitter for iPhone,Original tweet,https://t.co/DM3ZP3AA7b
519,670807719151067136,29,11,2015,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",11.0,10.0,Andy,11.0,1.0,None,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,Old English Sheepdog,0.958035,1190,519,6882908,8,Twitter for iPhone,Original tweet,https://t.co/idzH8JH06g
520,670811965569282048,29,11,2015,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,10.0,10.0,Maggie,10.0,1.0,None,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,Basset,0.99409,1172,284,6882908,8,Twitter for iPhone,Original tweet,https://t.co/eYP9i9gfYn
521,670815497391357952,29,11,2015,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,10.0,10.0,Sage,10.0,1.0,None,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,American Staffordshire Terrier,0.919714,3299,1639,6882908,8,Twitter for iPhone,Original tweet,https://t.co/nLYruSMRe6
522,670822709593571328,29,11,2015,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CU89schWIAIHQmA.jpg,Chihuahua,0.00125152,632,102,6882908,8,Twitter for iPhone,Original tweet,https://t.co/yrqGyMZhW6
523,670823764196741120,29,11,2015,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,12.0,10.0,Remington,12.0,1.0,None,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,Labrador Retriever,0.947453,805,201,6882908,8,Twitter for iPhone,Original tweet,https://t.co/m3ufSDwHHJ
